incident_id,opened_at,resolved_at,priority,service,category,assignment_group,ci,channel,sla_due,sla_breached,reopen_count,customer_sat
INC11670,2025-12-08 21:18:37.623315,2025-12-09 02:45:37.623315,P1,Сеть офисов,Проблема,Service Desk L1,APP-ERP-01,Почта,2025-12-09 01:18:37.623315,True,0,4
INC11671,2025-12-08 06:17:37.623315,2025-12-09 09:41:37.623315,P3,VPN,Проблема,DBA,DB-PRD-01,Портал,2025-12-09 06:17:37.623315,True,0,5
INC11672,2025-12-08 10:57:37.623315,2025-12-09 18:55:37.623315,P4,Корпоративная почта,Инцидент,Network,APP-ERP-01,Портал,2025-12-10 10:57:37.623315,False,0,1
INC11673,2025-12-08 00:49:37.623315,2025-12-10 06:56:37.623315,P4,ERP,Проблема,Service Desk L1,MAIL-CL-01,Почта,2025-12-10 00:49:37.623315,True,1,5
INC11674,2025-12-08 03:36:37.623315,2025-12-08 14:22:37.623315,P4,Data Platform,Сервисный запрос,Network,MAIL-CL-01,Телефон,2025-12-10 03:36:37.623315,False,0,5
INC11675,2025-12-07 23:45:37.623315,2025-12-08 18:33:37.623315,P3,Сервис-деск,Инцидент,Service Desk L1,DB-PRD-01,Мониторинг,2025-12-08 23:45:37.623315,False,0,5
INC11676,2025-12-08 17:29:37.623315,2025-12-09 09:37:37.623315,P3,Корпоративная почта,Сервисный запрос,Network,DB-PRD-01,Мониторинг,2025-12-09 17:29:37.623315,False,0,2
INC11677,2025-12-08 07:51:37.623315,2025-12-09 19:04:37.623315,P3,Сервис-деск,Сервисный запрос,Network,VPN-GW-02,Портал,2025-12-09 07:51:37.623315,True,1,4
INC11678,2025-12-08 21:22:37.623315,2025-12-11 11:06:37.623315,P4,VPN,Инцидент,NOC,MAIL-CL-01,Почта,2025-12-10 21:22:37.623315,True,0,1
INC11679,2025-12-08 07:41:37.623315,2025-12-09 10:16:37.623315,P4,VPN,Проблема,NOC,FW-01,Телефон,2025-12-10 07:41:37.623315,False,0,3
INC11680,2025-12-08 10:21:37.623315,2025-12-08 20:22:37.623315,P3,Корпоративная почта,Проблема,Service Desk L2,FW-01,Телефон,2025-12-09 10:21:37.623315,False,0,5
INC11681,2025-12-08 16:15:37.623315,2025-12-10 00:13:37.623315,P3,Сервис-деск,Инцидент,Network,VPN-GW-02,Почта,2025-12-09 16:15:37.623315,True,0,
INC11682,2025-12-08 08:16:37.623315,2025-12-08 17:19:37.623315,P2,Сеть офисов,Инцидент,Service Desk L2,APP-ERP-01,Телефон,2025-12-08 16:16:37.623315,True,0,1
INC11683,2025-12-08 02:58:37.623315,2025-12-08 03:58:37.623315,P3,ERP,Проблема,DBA,VPN-GW-02,Портал,2025-12-09 02:58:37.623315,False,0,
INC11684,2025-12-08 12:14:37.623315,2025-12-09 04:44:37.623315,P3,VPN,Проблема,Service Desk L1,MAIL-CL-01,Мониторинг,2025-12-09 12:14:37.623315,False,0,3
INC11685,2025-12-08 18:24:37.623315,2025-12-09 14:41:37.623315,P3,Data Platform,Сервисный запрос,NOC,MAIL-CL-01,Телефон,2025-12-09 18:24:37.623315,False,0,3
INC11686,2025-12-08 22:54:37.623315,2025-12-09 11:07:37.623315,P3,ERP,Проблема,DBA,DS-CL-01,Мониторинг,2025-12-09 22:54:37.623315,False,0,4
INC11687,2025-12-09 04:40:37.623315,,P4,Сеть офисов,Инцидент,DBA,FW-01,Портал,2025-12-11 04:40:37.623315,True,0,5
INC11688,2025-12-09 15:30:37.623315,2025-12-10 13:52:37.623315,P3,Data Platform,Сервисный запрос,DBA,FW-01,Мониторинг,2025-12-10 15:30:37.623315,False,0,5
INC11689,2025-12-09 14:48:37.623315,2025-12-10 21:07:37.623315,P4,Сервис-деск,Проблема,Service Desk L2,APP-ERP-01,Портал,2025-12-11 14:48:37.623315,False,0,3
INC11690,2025-12-09 06:50:37.623315,2025-12-09 13:29:37.623315,P3,Data Platform,Сервисный запрос,Service Desk L2,DB-PRD-01,Почта,2025-12-10 06:50:37.623315,False,0,4
INC11691,2025-12-09 06:11:37.623315,,P3,Сеть офисов,Сервисный запрос,Network,DS-CL-01,Портал,2025-12-10 06:11:37.623315,True,1,3
INC11692,2025-12-09 03:33:37.623315,2025-12-10 17:44:37.623315,P4,ERP,Инцидент,Service Desk L2,DB-PRD-01,Мониторинг,2025-12-11 03:33:37.623315,False,0,2
INC11693,2025-12-09 21:18:37.623315,2025-12-11 02:29:37.623315,P3,Корпоративная почта,Сервисный запрос,Service Desk L2,DB-PRD-01,Телефон,2025-12-10 21:18:37.623315,True,0,4
INC11694,2025-12-09 18:23:37.623315,2025-12-10 04:22:37.623315,P4,Data Platform,Сервисный запрос,Network,FW-01,Мониторинг,2025-12-11 18:23:37.623315,False,0,5
INC11695,2025-12-09 15:00:37.623315,2025-12-10 11:57:37.623315,P3,Сервис-деск,Инцидент,NOC,DB-PRD-01,Телефон,2025-12-10 15:00:37.623315,False,0,2
INC11696,2025-12-09 08:38:37.623315,,P4,Data Platform,Инцидент,Application Support,APP-ERP-01,Телефон,2025-12-11 08:38:37.623315,True,0,3
INC11697,2025-12-09 05:53:37.623315,2025-12-11 19:38:37.623315,P4,Сеть офисов,Инцидент,Application Support,APP-ERP-01,Телефон,2025-12-11 05:53:37.623315,True,0,3
INC11698,2025-12-09 22:35:37.623315,2025-12-11 03:37:37.623315,P3,Сеть офисов,Проблема,NOC,APP-ERP-01,Мониторинг,2025-12-10 22:35:37.623315,True,0,1
INC11699,2025-12-09 13:07:37.623315,,P4,Корпоративная почта,Инцидент,Service Desk L1,APP-ERP-01,Почта,2025-12-11 13:07:37.623315,True,0,3
INC11700,2025-12-09 20:17:37.623315,2025-12-10 15:04:37.623315,P3,VPN,Инцидент,DBA,DS-CL-01,Телефон,2025-12-10 20:17:37.623315,False,0,1
INC11701,2025-12-09 18:22:37.623315,,P4,VPN,Сервисный запрос,Service Desk L1,FW-01,Телефон,2025-12-11 18:22:37.623315,True,0,5
INC11702,2025-12-09 08:52:37.623315,2025-12-09 22:10:37.623315,P4,ERP,Инцидент,DBA,MAIL-CL-01,Телефон,2025-12-11 08:52:37.623315,False,0,2
INC11703,2025-12-09 00:46:37.623315,,P4,Data Platform,Проблема,Network,VPN-GW-02,Телефон,2025-12-11 00:46:37.623315,True,1,2
INC11704,2025-12-09 04:04:37.623315,2025-12-11 11:44:37.623315,P4,Сеть офисов,Инцидент,Network,DS-CL-01,Телефон,2025-12-11 04:04:37.623315,True,1,5
INC11705,2025-12-09 15:44:37.623315,2025-12-09 20:48:37.623315,P4,Корпоративная почта,Инцидент,DBA,VPN-GW-02,Почта,2025-12-11 15:44:37.623315,False,0,5
INC11706,2025-12-09 00:10:37.623315,2025-12-10 07:41:37.623315,P3,Сервис-деск,Проблема,DBA,FW-01,Телефон,2025-12-10 00:10:37.623315,True,1,3
INC11707,2025-12-09 13:09:37.623315,,P4,Корпоративная почта,Инцидент,Service Desk L2,DB-PRD-01,Мониторинг,2025-12-11 13:09:37.623315,True,0,2
INC11708,2025-12-09 17:53:37.623315,,P3,Data Platform,Проблема,DBA,DS-CL-01,Почта,2025-12-10 17:53:37.623315,True,0,2
INC11709,2025-12-09 15:05:37.623315,2025-12-10 10:06:37.623315,P4,VPN,Проблема,Application Support,VPN-GW-02,Мониторинг,2025-12-11 15:05:37.623315,False,1,2
INC11710,2025-12-09 18:02:37.623315,,P3,Корпоративная почта,Проблема,DBA,MAIL-CL-01,Мониторинг,2025-12-10 18:02:37.623315,True,0,1
INC11711,2025-12-09 10:04:37.623315,2025-12-10 13:00:37.623315,P3,Data Platform,Инцидент,Service Desk L1,VPN-GW-02,Почта,2025-12-10 10:04:37.623315,True,0,4
INC11712,2025-12-09 21:53:37.623315,2025-12-12 19:09:37.623315,P4,Data Platform,Сервисный запрос,NOC,DS-CL-01,Телефон,2025-12-11 21:53:37.623315,True,0,
INC11713,2025-12-09 10:15:37.623315,2025-12-09 13:19:37.623315,P1,Сеть офисов,Инцидент,Application Support,FW-01,Мониторинг,2025-12-09 14:15:37.623315,False,0,
INC11714,2025-12-09 16:48:37.623315,2025-12-12 00:06:37.623315,P4,Сервис-деск,Проблема,DBA,FW-01,Мониторинг,2025-12-11 16:48:37.623315,True,0,4
INC11715,2025-12-09 01:09:37.623315,2025-12-09 11:30:37.623315,P2,Сервис-деск,Инцидент,DBA,DB-PRD-01,Почта,2025-12-09 09:09:37.623315,True,0,1
INC11716,2025-12-09 18:26:37.623315,2025-12-10 16:44:37.623315,P4,Data Platform,Инцидент,Service Desk L1,DB-PRD-01,Мониторинг,2025-12-11 18:26:37.623315,False,0,4
INC11717,2025-12-09 06:50:37.623315,2025-12-09 07:26:37.623315,P2,Сеть офисов,Сервисный запрос,Network,MAIL-CL-01,Телефон,2025-12-09 14:50:37.623315,False,0,1
INC11718,2025-12-09 08:31:37.623315,2025-12-09 14:03:37.623315,P1,Сеть офисов,Проблема,Service Desk L2,DB-PRD-01,Портал,2025-12-09 12:31:37.623315,True,0,4
INC11719,2025-12-09 09:40:37.623315,2025-12-09 12:47:37.623315,P4,Корпоративная почта,Сервисный запрос,Network,MAIL-CL-01,Мониторинг,2025-12-11 09:40:37.623315,False,0,2
INC11720,2025-12-10 15:55:37.623315,2025-12-11 02:08:37.623315,P2,Data Platform,Сервисный запрос,Application Support,MAIL-CL-01,Телефон,2025-12-10 23:55:37.623315,True,0,
INC11721,2025-12-10 11:47:37.623315,2025-12-10 20:57:37.623315,P3,VPN,Сервисный запрос,NOC,VPN-GW-02,Мониторинг,2025-12-11 11:47:37.623315,False,0,1
INC11722,2025-12-10 18:54:37.623315,2025-12-11 04:13:37.623315,P3,ERP,Проблема,Network,MAIL-CL-01,Мониторинг,2025-12-11 18:54:37.623315,False,1,
INC11723,2025-12-10 04:29:37.623315,2025-12-11 06:22:37.623315,P4,Сеть офисов,Проблема,DBA,DB-PRD-01,Почта,2025-12-12 04:29:37.623315,False,1,1
INC11724,2025-12-10 18:29:37.623315,2025-12-10 19:36:37.623315,P1,Data Platform,Проблема,Service Desk L1,VPN-GW-02,Почта,2025-12-10 22:29:37.623315,False,0,3
INC11725,2025-12-10 12:00:37.623315,2025-12-11 09:34:37.623315,P4,Сеть офисов,Проблема,Service Desk L1,DS-CL-01,Почта,2025-12-12 12:00:37.623315,False,0,1
INC11726,2025-12-10 22:51:37.623315,2025-12-13 21:37:37.623315,P4,Data Platform,Проблема,DBA,VPN-GW-02,Почта,2025-12-12 22:51:37.623315,True,0,2
INC11727,2025-12-09 23:40:37.623315,2025-12-10 03:06:37.623315,P2,Корпоративная почта,Проблема,Network,MAIL-CL-01,Почта,2025-12-10 07:40:37.623315,False,0,4
INC11728,2025-12-10 18:54:37.623315,2025-12-11 06:57:37.623315,P4,VPN,Инцидент,DBA,FW-01,Портал,2025-12-12 18:54:37.623315,False,0,5
INC11729,2025-12-10 08:40:37.623315,2025-12-10 13:08:37.623315,P1,Data Platform,Инцидент,Service Desk L1,DS-CL-01,Портал,2025-12-10 12:40:37.623315,True,1,3
INC11730,2025-12-10 23:02:37.623315,2025-12-12 14:20:37.623315,P4,Сервис-деск,Проблема,NOC,DB-PRD-01,Телефон,2025-12-12 23:02:37.623315,False,0,4
INC11731,2025-12-10 16:12:37.623315,2025-12-12 00:47:37.623315,P3,VPN,Инцидент,Service Desk L1,MAIL-CL-01,Мониторинг,2025-12-11 16:12:37.623315,True,0,
INC11732,2025-12-10 11:40:37.623315,2025-12-10 21:24:37.623315,P3,ERP,Инцидент,Network,MAIL-CL-01,Почта,2025-12-11 11:40:37.623315,False,0,4
INC11733,2025-12-10 06:42:37.623315,,P4,Data Platform,Сервисный запрос,DBA,MAIL-CL-01,Портал,2025-12-12 06:42:37.623315,True,0,3
INC11734,2025-12-10 17:18:37.623315,,P3,Сеть офисов,Проблема,NOC,DS-CL-01,Телефон,2025-12-11 17:18:37.623315,True,0,4
INC11735,2025-12-09 23:26:37.623315,2025-12-10 00:07:37.623315,P3,Data Platform,Проблема,DBA,VPN-GW-02,Портал,2025-12-10 23:26:37.623315,False,1,2
INC11736,2025-12-10 17:42:37.623315,2025-12-12 09:50:37.623315,P4,Корпоративная почта,Сервисный запрос,Application Support,APP-ERP-01,Мониторинг,2025-12-12 17:42:37.623315,False,0,
INC11737,2025-12-10 04:41:37.623315,,P3,VPN,Сервисный запрос,Service Desk L2,MAIL-CL-01,Телефон,2025-12-11 04:41:37.623315,True,0,5
INC11738,2025-12-09 23:24:37.623315,2025-12-10 11:28:37.623315,P3,Корпоративная почта,Сервисный запрос,Network,FW-01,Почта,2025-12-10 23:24:37.623315,False,0,1
INC11739,2025-12-10 20:32:37.623315,,P4,ERP,Проблема,Service Desk L2,MAIL-CL-01,Портал,2025-12-12 20:32:37.623315,True,0,1
INC11740,2025-12-10 14:33:37.623315,,P3,ERP,Проблема,Application Support,APP-ERP-01,Телефон,2025-12-11 14:33:37.623315,True,0,2
INC11741,2025-12-10 08:56:37.623315,2025-12-11 19:06:37.623315,P3,Data Platform,Инцидент,DBA,DS-CL-01,Мониторинг,2025-12-11 08:56:37.623315,True,0,4
INC11742,2025-12-10 09:25:37.623315,2025-12-13 02:08:37.623315,P4,Data Platform,Сервисный запрос,NOC,MAIL-CL-01,Портал,2025-12-12 09:25:37.623315,True,0,
INC11743,2025-12-10 01:19:37.623315,2025-12-12 02:35:37.623315,P4,Корпоративная почта,Сервисный запрос,Service Desk L2,DB-PRD-01,Почта,2025-12-12 01:19:37.623315,True,0,1
INC11744,2025-12-10 10:26:37.623315,2025-12-11 04:23:37.623315,P3,Корпоративная почта,Проблема,NOC,MAIL-CL-01,Телефон,2025-12-11 10:26:37.623315,False,0,3
INC11745,2025-12-10 10:55:37.623315,2025-12-11 00:26:37.623315,P4,ERP,Сервисный запрос,Network,APP-ERP-01,Мониторинг,2025-12-12 10:55:37.623315,False,0,4
INC11746,2025-12-10 19:03:37.623315,2025-12-11 06:35:37.623315,P2,Data Platform,Сервисный запрос,NOC,FW-01,Телефон,2025-12-11 03:03:37.623315,True,0,4
INC11747,2025-12-10 00:06:37.623315,2025-12-10 08:36:37.623315,P3,Сеть офисов,Сервисный запрос,NOC,DB-PRD-01,Почта,2025-12-11 00:06:37.623315,False,0,1
INC11748,2025-12-10 00:04:37.623315,2025-12-10 11:30:37.623315,P3,Сервис-деск,Проблема,NOC,DB-PRD-01,Телефон,2025-12-11 00:04:37.623315,False,1,1
INC11749,2025-12-10 16:46:37.623315,2025-12-10 20:08:37.623315,P4,Сервис-деск,Сервисный запрос,Service Desk L1,MAIL-CL-01,Портал,2025-12-12 16:46:37.623315,False,0,3
INC11750,2025-12-10 04:59:37.623315,,P4,Data Platform,Сервисный запрос,Service Desk L2,VPN-GW-02,Почта,2025-12-12 04:59:37.623315,True,0,
INC11751,2025-12-10 06:42:37.623315,,P4,Корпоративная почта,Инцидент,Service Desk L1,VPN-GW-02,Телефон,2025-12-12 06:42:37.623315,True,0,5
INC11752,2025-12-10 16:19:37.623315,,P3,Data Platform,Сервисный запрос,NOC,MAIL-CL-01,Мониторинг,2025-12-11 16:19:37.623315,True,2,5
INC11753,2025-12-10 18:31:37.623315,2025-12-10 20:01:37.623315,P1,Сеть офисов,Проблема,Service Desk L1,FW-01,Телефон,2025-12-10 22:31:37.623315,False,0,5
INC11754,2025-12-10 01:33:37.623315,2025-12-12 07:16:37.623315,P4,Data Platform,Инцидент,NOC,APP-ERP-01,Телефон,2025-12-12 01:33:37.623315,True,0,1
INC11755,2025-12-10 00:42:37.623315,2025-12-10 13:55:37.623315,P3,Сервис-деск,Инцидент,NOC,MAIL-CL-01,Мониторинг,2025-12-11 00:42:37.623315,False,0,2
INC11756,2025-12-10 21:04:37.623315,,P4,ERP,Инцидент,Service Desk L1,VPN-GW-02,Портал,2025-12-12 21:04:37.623315,True,0,3
INC11757,2025-12-10 11:06:37.623315,2025-12-10 15:28:37.623315,P3,Сеть офисов,Проблема,Service Desk L2,DB-PRD-01,Почта,2025-12-11 11:06:37.623315,False,0,5
INC11758,2025-12-10 08:45:37.623315,2025-12-12 07:31:37.623315,P4,Сервис-деск,Инцидент,Service Desk L1,APP-ERP-01,Мониторинг,2025-12-12 08:45:37.623315,False,0,2
INC11759,2025-12-10 11:47:37.623315,2025-12-10 16:31:37.623315,P2,ERP,Проблема,Service Desk L1,VPN-GW-02,Портал,2025-12-10 19:47:37.623315,False,0,5
INC11760,2025-12-10 04:08:37.623315,2025-12-11 01:11:37.623315,P3,Корпоративная почта,Инцидент,Network,VPN-GW-02,Мониторинг,2025-12-11 04:08:37.623315,False,0,2
INC11761,2025-12-10 15:46:37.623315,2025-12-10 16:42:37.623315,P1,Data Platform,Инцидент,NOC,VPN-GW-02,Мониторинг,2025-12-10 19:46:37.623315,False,0,5
INC11762,2025-12-11 21:45:37.623315,2025-12-14 00:08:37.623315,P4,VPN,Инцидент,Service Desk L2,APP-ERP-01,Мониторинг,2025-12-13 21:45:37.623315,True,0,3
INC11763,2025-12-11 22:50:37.623315,2025-12-12 00:41:37.623315,P2,Сервис-деск,Проблема,Service Desk L2,MAIL-CL-01,Мониторинг,2025-12-12 06:50:37.623315,False,0,
INC11764,2025-12-11 09:15:37.623315,2025-12-13 20:24:37.623315,P4,ERP,Сервисный запрос,NOC,MAIL-CL-01,Почта,2025-12-13 09:15:37.623315,True,0,3
INC11765,2025-12-11 21:59:37.623315,2025-12-13 05:53:37.623315,P3,Data Platform,Проблема,NOC,APP-ERP-01,Мониторинг,2025-12-12 21:59:37.623315,True,0,4
INC11766,2025-12-11 07:08:37.623315,2025-12-11 19:44:37.623315,P4,Сеть офисов,Сервисный запрос,Application Support,FW-01,Портал,2025-12-13 07:08:37.623315,False,0,4
INC11767,2025-12-10 23:59:37.623315,2025-12-11 15:17:37.623315,P3,VPN,Инцидент,Service Desk L2,DS-CL-01,Мониторинг,2025-12-11 23:59:37.623315,False,0,
INC11768,2025-12-11 03:34:37.623315,2025-12-11 23:48:37.623315,P3,ERP,Инцидент,Application Support,MAIL-CL-01,Почта,2025-12-12 03:34:37.623315,False,0,4
INC11769,2025-12-11 12:20:37.623315,2025-12-13 16:10:37.623315,P4,Сеть офисов,Проблема,Service Desk L2,DB-PRD-01,Телефон,2025-12-13 12:20:37.623315,True,0,2
INC11770,2025-12-11 07:00:37.623315,2025-12-13 05:40:37.623315,P4,Сервис-деск,Инцидент,NOC,DB-PRD-01,Почта,2025-12-13 07:00:37.623315,False,0,5
INC11771,2025-12-11 17:27:37.623315,2025-12-11 22:24:37.623315,P3,Data Platform,Проблема,Application Support,DB-PRD-01,Почта,2025-12-12 17:27:37.623315,False,0,3
INC11772,2025-12-11 03:34:37.623315,2025-12-11 13:42:37.623315,P4,Сеть офисов,Проблема,Service Desk L1,DB-PRD-01,Портал,2025-12-13 03:34:37.623315,False,0,2
INC11773,2025-12-11 10:13:37.623315,,P3,ERP,Проблема,Network,DB-PRD-01,Мониторинг,2025-12-12 10:13:37.623315,True,0,2
INC11774,2025-12-11 09:48:37.623315,2025-12-11 15:02:37.623315,P3,VPN,Проблема,Application Support,FW-01,Портал,2025-12-12 09:48:37.623315,False,0,2
INC11775,2025-12-11 08:36:37.623315,2025-12-12 14:37:37.623315,P3,Сервис-деск,Проблема,Application Support,DB-PRD-01,Мониторинг,2025-12-12 08:36:37.623315,True,0,2
INC11776,2025-12-11 05:34:37.623315,2025-12-14 03:11:37.623315,P4,Сервис-деск,Инцидент,DBA,VPN-GW-02,Телефон,2025-12-13 05:34:37.623315,True,0,5
INC11777,2025-12-11 13:21:37.623315,2025-12-12 06:06:37.623315,P3,Data Platform,Инцидент,Network,MAIL-CL-01,Телефон,2025-12-12 13:21:37.623315,False,0,1
INC11778,2025-12-11 08:29:37.623315,,P3,Корпоративная почта,Проблема,DBA,DS-CL-01,Телефон,2025-12-12 08:29:37.623315,True,0,4
INC11779,2025-12-11 14:38:37.623315,2025-12-11 18:50:37.623315,P1,Data Platform,Сервисный запрос,Service Desk L1,DB-PRD-01,Мониторинг,2025-12-11 18:38:37.623315,True,0,4
INC11780,2025-12-11 10:57:37.623315,2025-12-13 22:07:37.623315,P4,VPN,Инцидент,NOC,DB-PRD-01,Мониторинг,2025-12-13 10:57:37.623315,True,0,1
INC11781,2025-12-11 20:43:37.623315,2025-12-13 00:45:37.623315,P3,ERP,Сервисный запрос,Service Desk L2,FW-01,Телефон,2025-12-12 20:43:37.623315,True,0,3
INC11782,2025-12-11 09:59:37.623315,2025-12-11 17:36:37.623315,P3,Сеть офисов,Инцидент,Service Desk L1,DS-CL-01,Мониторинг,2025-12-12 09:59:37.623315,False,0,1
INC11783,2025-12-11 21:38:37.623315,2025-12-12 08:41:37.623315,P4,ERP,Проблема,Service Desk L2,MAIL-CL-01,Мониторинг,2025-12-13 21:38:37.623315,False,0,
INC11784,2025-12-11 19:17:37.623315,2025-12-12 15:02:37.623315,P3,Сеть офисов,Проблема,Service Desk L2,DB-PRD-01,Почта,2025-12-12 19:17:37.623315,False,0,2
INC11785,2025-12-11 08:34:37.623315,2025-12-11 19:08:37.623315,P2,ERP,Сервисный запрос,NOC,DB-PRD-01,Портал,2025-12-11 16:34:37.623315,True,0,1
INC11786,2025-12-11 18:06:37.623315,2025-12-12 04:47:37.623315,P4,Сервис-деск,Инцидент,Network,MAIL-CL-01,Телефон,2025-12-13 18:06:37.623315,False,0,3
INC11787,2025-12-11 06:37:37.623315,2025-12-11 08:40:37.623315,P1,Сервис-деск,Сервисный запрос,DBA,DS-CL-01,Почта,2025-12-11 10:37:37.623315,False,0,4
INC11788,2025-12-11 17:54:37.623315,2025-12-14 14:21:37.623315,P4,ERP,Инцидент,Service Desk L2,DB-PRD-01,Телефон,2025-12-13 17:54:37.623315,True,0,2
INC11789,2025-12-11 22:53:37.623315,,P4,Сеть офисов,Проблема,Service Desk L1,DB-PRD-01,Почта,2025-12-13 22:53:37.623315,True,0,1
INC11790,2025-12-12 11:19:37.623315,2025-12-12 21:22:37.623315,P3,ERP,Проблема,Network,MAIL-CL-01,Портал,2025-12-13 11:19:37.623315,False,0,3
INC11791,2025-12-12 03:23:37.623315,2025-12-13 09:55:37.623315,P3,Сервис-деск,Сервисный запрос,DBA,APP-ERP-01,Мониторинг,2025-12-13 03:23:37.623315,True,0,1
INC11792,2025-12-12 10:28:37.623315,,P4,Data Platform,Проблема,Network,DS-CL-01,Почта,2025-12-14 10:28:37.623315,True,0,1
INC11793,2025-12-12 16:09:37.623315,2025-12-14 12:20:37.623315,P4,Сервис-деск,Проблема,DBA,DS-CL-01,Телефон,2025-12-14 16:09:37.623315,False,0,2
INC11794,2025-12-12 04:36:37.623315,2025-12-13 10:24:37.623315,P3,Корпоративная почта,Проблема,Service Desk L2,APP-ERP-01,Мониторинг,2025-12-13 04:36:37.623315,True,0,3
INC11795,2025-12-12 04:50:37.623315,2025-12-13 16:34:37.623315,P3,VPN,Инцидент,DBA,DB-PRD-01,Портал,2025-12-13 04:50:37.623315,True,0,4
INC11796,2025-12-12 17:34:37.623315,2025-12-13 05:52:37.623315,P4,ERP,Инцидент,Service Desk L1,FW-01,Мониторинг,2025-12-14 17:34:37.623315,False,0,4
INC11797,2025-12-12 09:10:37.623315,2025-12-12 15:50:37.623315,P2,ERP,Проблема,Network,VPN-GW-02,Портал,2025-12-12 17:10:37.623315,False,1,4
INC11798,2025-12-12 06:29:37.623315,,P3,Сервис-деск,Сервисный запрос,NOC,VPN-GW-02,Портал,2025-12-13 06:29:37.623315,True,2,4
INC11799,2025-12-12 06:51:37.623315,2025-12-12 12:15:37.623315,P4,Сервис-деск,Сервисный запрос,Network,APP-ERP-01,Мониторинг,2025-12-14 06:51:37.623315,False,0,1
INC11800,2025-12-12 08:12:37.623315,2025-12-13 06:44:37.623315,P3,Сервис-деск,Сервисный запрос,NOC,DS-CL-01,Мониторинг,2025-12-13 08:12:37.623315,False,0,3
INC11801,2025-12-12 09:33:37.623315,,P3,Сеть офисов,Проблема,Service Desk L1,DS-CL-01,Портал,2025-12-13 09:33:37.623315,True,0,
INC11802,2025-12-12 05:50:37.623315,2025-12-12 10:45:37.623315,P3,ERP,Сервисный запрос,Service Desk L1,FW-01,Телефон,2025-12-13 05:50:37.623315,False,0,1
INC11803,2025-12-12 22:01:37.623315,2025-12-13 12:51:37.623315,P3,Сеть офисов,Сервисный запрос,Service Desk L1,MAIL-CL-01,Мониторинг,2025-12-13 22:01:37.623315,False,0,1
INC11804,2025-12-12 00:16:37.623315,,P3,Data Platform,Сервисный запрос,NOC,DB-PRD-01,Почта,2025-12-13 00:16:37.623315,True,0,
INC11805,2025-12-12 02:32:37.623315,2025-12-12 14:25:37.623315,P2,Сеть офисов,Инцидент,Service Desk L2,APP-ERP-01,Портал,2025-12-12 10:32:37.623315,True,0,1
INC11806,2025-12-12 02:30:37.623315,2025-12-15 02:24:37.623315,P4,Сервис-деск,Сервисный запрос,Service Desk L2,FW-01,Почта,2025-12-14 02:30:37.623315,True,0,5
INC11807,2025-12-12 20:13:37.623315,2025-12-13 23:12:37.623315,P3,Сервис-деск,Проблема,NOC,FW-01,Портал,2025-12-13 20:13:37.623315,True,0,4
INC11808,2025-12-12 06:51:37.623315,2025-12-13 03:00:37.623315,P4,Data Platform,Проблема,Service Desk L1,DB-PRD-01,Почта,2025-12-14 06:51:37.623315,False,0,
INC11809,2025-12-12 16:03:37.623315,2025-12-14 10:01:37.623315,P4,Сеть офисов,Сервисный запрос,NOC,DB-PRD-01,Телефон,2025-12-14 16:03:37.623315,False,0,2
INC11810,2025-12-12 09:50:37.623315,2025-12-13 21:44:37.623315,P3,Сервис-деск,Инцидент,Application Support,APP-ERP-01,Телефон,2025-12-13 09:50:37.623315,True,0,5
INC11811,2025-12-12 14:49:37.623315,,P3,VPN,Проблема,Application Support,FW-01,Телефон,2025-12-13 14:49:37.623315,True,0,
INC11812,2025-12-12 01:04:37.623315,2025-12-12 06:02:37.623315,P4,ERP,Инцидент,Service Desk L2,FW-01,Мониторинг,2025-12-14 01:04:37.623315,False,0,
INC11813,2025-12-12 22:35:37.623315,2025-12-13 18:12:37.623315,P3,ERP,Инцидент,Network,APP-ERP-01,Почта,2025-12-13 22:35:37.623315,False,0,5
INC11814,2025-12-12 08:25:37.623315,2025-12-12 12:25:37.623315,P3,Сервис-деск,Проблема,NOC,DB-PRD-01,Почта,2025-12-13 08:25:37.623315,False,1,3
INC11815,2025-12-12 00:33:37.623315,2025-12-12 08:49:37.623315,P3,ERP,Проблема,DBA,MAIL-CL-01,Портал,2025-12-13 00:33:37.623315,False,0,1
INC11816,2025-12-12 19:49:37.623315,2025-12-15 09:15:37.623315,P4,Сеть офисов,Инцидент,Application Support,DB-PRD-01,Телефон,2025-12-14 19:49:37.623315,True,0,
INC11817,2025-12-12 07:43:37.623315,2025-12-13 12:20:37.623315,P3,Data Platform,Проблема,Network,FW-01,Почта,2025-12-13 07:43:37.623315,True,0,2
INC11818,2025-12-12 23:15:37.623315,2025-12-13 01:13:37.623315,P3,Корпоративная почта,Сервисный запрос,Application Support,DB-PRD-01,Телефон,2025-12-13 23:15:37.623315,False,0,2
INC11819,2025-12-12 16:03:37.623315,,P3,Сеть офисов,Сервисный запрос,Network,VPN-GW-02,Почта,2025-12-13 16:03:37.623315,True,0,
INC11820,2025-12-13 23:12:37.623315,,P3,Сервис-деск,Инцидент,Network,APP-ERP-01,Телефон,2025-12-14 23:12:37.623315,True,0,2
INC11821,2025-12-13 14:30:37.623315,2025-12-14 06:36:37.623315,P3,Сеть офисов,Инцидент,Network,VPN-GW-02,Почта,2025-12-14 14:30:37.623315,False,1,5
INC11822,2025-12-13 08:20:37.623315,2025-12-13 14:32:37.623315,P3,ERP,Проблема,DBA,APP-ERP-01,Почта,2025-12-14 08:20:37.623315,False,0,5
